finishing_position,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,win_odds,race_course,race_class,race_distance,track_condition,race_name,track,Season,recent_6_runs,recent_ave_rank,jockey_ave_rank,track_condition_id,race_course_id,track_id,season_id
9,PROPEL REPEL,T034,K K Chiong,C W Chang,108,1139,3,47,Happy Valley,Class 5,1200,GOOD TO FIRM,LAI CHI KOK HANDICAP,"TURF - ""C"" COURSE",Winter,9/11/6/8/7/11,9.692307692307692,6.400593471810089,2,1,2,2
6,JOY TOGETHER,P082,H N Wong,C H Yip,114,1056,8,27,Sha Tin,Class 5,1400,GOOD,AUDEMARS PIGUET ROYAL OAK OFFSHORE HANDICAP,"TURF - ""A"" COURSE",Spring,6/12/6/4/7/11,7.181818181818182,7.104551045510455,1,0,1,1
5,CONFUCIUS SPIRIT,S329,O Murphy,T P Yung,122,1061,2,14,Sha Tin,Class 4,1200,GOOD,CHEVALIER ENTERPRISE NETWORK SOLUTIONS HANDICAP,ALL WEATHER TRACK,Autumn,5/8/2/4/3/10,6.466666666666667,7.456896551724138,1,0,5,3
2,SOLAR HEI HEI,T242,B Prebble,D J Hall,129,1090,5,1.9,Sha Tin,Class 3,1200,GOOD,FAT CHOI HANDICAP,"TURF - ""C"" COURSE",Winter,2/1/6/5/1/1,2.75,5.825347758887172,1,0,2,2
4,STEP HIGH,N047,Z Purton,T P Yung,133,1068,2,7.5,Sha Tin,Class 4,1600,GOOD TO YIELDING,CHAOYANGMEN HANDICAP,"TURF - ""C"" COURSE",Spring,4/4/10/2/4/6,6.6,4.934573444515715,3,0,2,1
6,ABLE DEED,V136,K Teetan,J Moore,131,1185,3,7.3,Sha Tin,Class 4,1600,GOOD,THE CHEUNG CUP (HANDICAP),"TURF - ""C"" COURSE",Spring,6/5/7/10/8/7,6.714285714285714,6.2772397094431,1,0,2,1
11,NOVEL START,M255,C Y Ho,T K Ng,119,1102,11,49,Happy Valley,Class 4,1200,GOOD,SHUN LEE HANDICAP,"TURF - ""B"" COURSE",Autumn,11/10/8,9.666666666666666,7.03235082674335,1,1,4,3
9,REWARDING FLYER,T401,D Whyte,J Moore,118,1045,8,10,Sha Tin,Class 4,1400,GOOD,PITT HANDICAP,"TURF - ""A"" COURSE",Winter,9/7/8/6/5/3,7.2631578947368425,5.720234222511386,1,0,1,2
2,JUN JU,N291,K C Ng,C H Yip,128,1132,8,9.8,Sha Tin,Class 5,1400,GOOD TO FIRM,CHEVALIER ALUMINIUM ENGINEERING HANDICAP,"TURF - ""C"" COURSE",Autumn,2/8/5/5,5.0,8.130551816958278,2,0,2,3
8,LOTUS BREEZE,T112,B Prebble,W Y So,133,1079,1,6.3,Happy Valley,Class 3,1650,GOOD,CLUB STREET HANDICAP,"TURF - ""A"" COURSE",Winter,8/11/3/5/2/4,7.166666666666667,5.825347758887172,1,1,1,2
7,CHARITY PLENTY,T287,H T Mo,T K Ng,103,1035,3,94,Happy Valley,Class 5,2200,GOOD TO FIRM,FRANCE GALOP OWNERS DEPARTMENT HANDICAP,"TURF - ""B"" COURSE",Spring,7/8/12/7/12/11,10.1,6.512915129151292,2,1,4,1
3,STARLIGHT,V273,U Rispoli,C H Yip,118,1048,7,12,Sha Tin,Class 4,1200,GOOD TO FIRM,CASTLE PEAK BAY HANDICAP,"TURF - ""B+2"" COURSE",Spring,3/5/7/5/6/11,7.0,6.177189409368635,2,0,6,1
3,HARBOUR ALERT,T254,C Y Lui,D Cruz,115,1268,12,8.8,Sha Tin,Class 3,1000,GOOD,SHELLEY HANDICAP,"TURF - ""C+3"" COURSE",Spring,3,3.0,6.958904109589041,1,0,3,1
11,NOBLE DE MAN,S215,M L Yeung,K L Man,116,1047,9,21,Happy Valley,Class 4,1650,GOOD,DIANTHUS HANDICAP,"TURF - ""C+3"" COURSE",Autumn,11/9/4/3/5/2,7.055555555555555,6.9703356752537085,1,1,3,3
6,WILD BOY,S028,Y T Cheng,T P Yung,123,1184,3,37,Sha Tin,Class 3,1400,GOOD TO FIRM,SPORTS FOR HOPE HANDICAP,"TURF - ""C+3"" COURSE",Spring,6/7/1/10/12/5,6.25,7.340625,2,0,3,1
10,JOY TOGETHER,P082,K K Chiong,C H Yip,111,1064,4,8.2,Sha Tin,Class 5,1600,GOOD,SHA TIN HEIGHTS HANDICAP,"TURF - ""A+3"" COURSE",Spring,10/6/12/6/4/7,7.304347826086956,6.400593471810089,1,0,7,1
3,LUCKY PROFIT,S335,A Badel,C S Shum,132,1137,3,26,Happy Valley,Class 4,1650,GOOD,SAU MAU PING HANDICAP,"TURF - ""B"" COURSE",Winter,3/10/12/10/12/6,5.833333333333333,6.716814159292035,1,1,4,2
7,PIKACHU,S298,S de Sousa,D E Ferraris,123,1123,10,14,Sha Tin,Class 2,1600,GOOD,VIOLET HANDICAP,"TURF - ""C+3"" COURSE",Winter,7/4/7/8/7/7,4.555555555555555,5.863501483679525,1,0,3,2
11,HEARTLAND,M332,C Schofield,D E Ferraris,127,1066,8,19,Sha Tin,Class 5,1200,GOOD,WONG YI CHAU HANDICAP,"TURF - ""A+3"" COURSE",Winter,11/3/12/6/9/8,8.166666666666666,6.29047619047619,1,0,7,2
7,BEST JADE TRIUMPH,P070,B Prebble,A Lee,124,1022,5,9.4,Happy Valley,Class 4,1650,GOOD,LOMOND HANDICAP,"TURF - ""C"" COURSE",Autumn,7/6/1/4/1/5,4.466666666666667,5.825347758887172,1,1,2,3
11,P J HALL,P216,K Teetan,D J Hall,123,1178,14,9.6,Sha Tin,Class 5,1400,GOOD,D'AGUILAR HANDICAP,"TURF - ""C+3"" COURSE",Spring,11/2/6/11/8/11,8.0,6.2772397094431,1,0,3,1
11,WICKED WINDICATOR,V075,T H So,D J Hall,118,1093,11,99,Happy Valley,Class 3,1650,GOOD TO YIELDING,GREEN LANE HANDICAP,"TURF - ""C"" COURSE",Spring,11/10/9,10.0,7.666300768386389,3,1,2,1
4,CHOICE TREASURE,N436,C Y Ho,C H Yip,125,1134,8,26,Sha Tin,Class 3,1200,GOOD,FAT CHOI HANDICAP,"TURF - ""C"" COURSE",Winter,4/9/7/8/11/8,5.380952380952381,7.03235082674335,1,0,2,2
1,MULTIMAX,T129,K K Chiong,A S Cruz,125,1122,8,4.9,Sha Tin,Class 4,1200,GOOD TO FIRM,SIGHT WINNER HANDICAP,"TURF - ""B+2"" COURSE",Summer,1/3/6/7/4/5,5.0,6.400593471810089,2,0,6,4
5,SILVER DRAGON,M326,N Callan,Y S Tsui,122,1096,1,9.3,Happy Valley,Class 4,1650,GOOD,SHEUNG TAK HANDICAP,"TURF - ""B"" COURSE",Autumn,5/6/9/9/11/10,6.5625,6.066800267201069,1,1,4,3
7,NUMERO UNO,S044,C Schofield,T P Yung,117,1168,2,15,Happy Valley,Class 3,1200,GOOD TO FIRM,DORSET HANDICAP,"TURF - ""A"" COURSE",Spring,7/10/8/10/9/2,6.037037037037037,6.29047619047619,2,1,1,1
2,STRATHMORE,S206,C Schofield,A T Millard,129,1181,8,3.3,Sha Tin,Class 2,1200,GOOD TO FIRM,THE KWOON CHUNG BUS GOLDEN JUBILEE CUP (HANDICAP),"TURF - ""C+3"" COURSE",Autumn,2/1/2/2/1/3,2.6666666666666665,6.29047619047619,2,0,3,3
2,PEACE COMBINATION,T091,H N Wong,C Fownes,111,1076,13,18,Sha Tin,Class 4,1000,GOOD TO FIRM,ELIZABETH ARDEN HANDICAP,"TURF - ""C+3"" COURSE",Autumn,2/6/12/4/8/4,6.090909090909091,7.104551045510455,2,0,3,3
7,ATOMIC BLAST,T203,K C Leung,D J Hall,117,1033,9,19,Sha Tin,Class 4,1400,GOOD,SOUTH CHINA SEA HANDICAP,"TURF - ""B"" COURSE",Spring,7/12/7/8/7/4,7.571428571428571,6.729086722947045,1,0,4,1
6,PEACE ON EARTH,S254,R Fourie,D E Ferraris,126,1094,8,18,Happy Valley,Class 4,1200,GOOD TO YIELDING,PINE HANDICAP,"TURF - ""A"" COURSE",Autumn,6/8/5/8/8/1,6.222222222222222,6.463768115942029,3,1,1,3
9,GREAT RUN,P223,K Teetan,A T Millard,118,1083,12,28,Happy Valley,Class 3,1200,GOOD TO FIRM,BROOM HANDICAP,"TURF - ""C"" COURSE",Summer,9/3/2/5/6/9,5.916666666666667,6.2772397094431,2,1,2,4
4,GOLDEN GUNNERS,N330,K K Chiong,D Cruz,123,1014,10,14,Sha Tin,Class 5,1400,GOOD,VITAL KING HANDICAP,"TURF - ""A"" COURSE",Spring,4/11/7/3/5/7,6.4375,6.400593471810089,1,0,1,1
11,BE THERE AHEAD,S193,K C Leung,L Ho,129,1045,5,12,Happy Valley,Class 5,1650,GOOD,MOUNT CAMERON HANDICAP,"TURF - ""C+3"" COURSE",Summer,11/1/5/2/2/2,7.090909090909091,6.729086722947045,1,1,3,4
10,EXCITING DREAM,P191,C Schofield,J Moore,127,1083,9,9.2,Sha Tin,Class 1,1650,GOOD,JACKSON HANDICAP,ALL WEATHER TRACK,Autumn,10/4/2/3/4/2,4.6875,6.29047619047619,1,0,5,3
1,HIT THE BID,P214,Z Purton,A T Millard,132,1149,12,5.3,Sha Tin,Class 4,1200,FAST,MA TAU WAI HANDICAP,ALL WEATHER TRACK,Spring,1/5/4/3/2/2,2.875,4.934573444515715,6,0,5,1
12,MAJESTIC ANTHEM,P238,C Y Ho,D J Hall,116,1078,7,99,Sha Tin,Class 2,1000,GOOD TO FIRM,TAILORBIRD HANDICAP,"TURF - ""C"" COURSE",Autumn,12/11/6/5/4/5,6.571428571428571,7.03235082674335,2,0,2,3
11,HAPPY HOMING,N182,Y T Cheng,K W Lui,118,1109,8,34,Happy Valley,Class 4,1200,GOOD TO YIELDING,PINE HANDICAP,"TURF - ""A"" COURSE",Autumn,11/9/12/11/11/7,7.066666666666666,7.340625,3,1,1,3
5,SPEEDY WALLY,T002,Z Purton,C Fownes,133,1101,3,4.4,Happy Valley,Class 5,1650,GOOD,FANLING HANDICAP,"TURF - ""C+3"" COURSE",Winter,5/3/11/3/10/6,6.71875,4.934573444515715,1,1,3,2
8,WHISTLE UP,A082,U Rispoli,L Ho,117,1129,10,67,Happy Valley,Class 4,1200,GOOD,BUKIT TIMAH HANDICAP,"TURF - ""A"" COURSE",Spring,8/6/7/7/12/11,8.5,6.177189409368635,1,1,1,1
5,EMPIRE OF MONGOLIA,V317,H T Mo,C S Shum,110,1038,1,12,Happy Valley,Class 5,1650,GOOD,YEE WO STREET HANDICAP,"TURF - ""C+3"" COURSE",Spring,5/8/9/3/10/10,8.545454545454545,6.512915129151292,1,1,3,1
8,ELECTRONIC PHOENIX,S343,K Teetan,T P Yung,122,1176,3,3.3,Sha Tin,Class 4,1600,GOOD,LUKFOOK JEWELLERY HUGGING FAMILY COLLECTION HANDICAP,"TURF - ""C"" COURSE",Autumn,8/5/3/10/6/11,7.285714285714286,6.2772397094431,1,0,2,3
10,SUPREME FALCON,P224,K C Leung,J Moore,113,1137,4,16,Sha Tin,Class 2,1200,GOOD,AZALEA HANDICAP,"TURF - ""C+3"" COURSE",Spring,10/5/4/2/1/1,3.5833333333333335,6.729086722947045,1,0,3,1
1,FANTASTIC FEELING,T273,S Clipperton,D E Ferraris,128,1207,3,14,Happy Valley,Class 3,1200,GOOD TO FIRM,DORSET HANDICAP,"TURF - ""A"" COURSE",Spring,1/11/6/8/6/3,5.681818181818182,6.290948275862069,2,1,1,1
7,SUPREME FRESH,S076,M L Yeung,P F Yiu,114,1172,6,5.7,Sha Tin,Class 3,2000,GOOD TO FIRM,CARL F. BUCHERER EXCELLENT HANDICAP,"TURF - ""A"" COURSE",Autumn,7/4/8/2/6/3,4.714285714285714,6.9703356752537085,2,0,1,3
8,JOY TOGETHER,P082,G Mosse,C H Yip,126,1067,2,7.6,Happy Valley,Class 5,1650,GOOD,SZE MEI HANDICAP,"TURF - ""C+3"" COURSE",Summer,8/4/7/5/9/7,7.923076923076923,6.118296529968454,1,1,3,4
9,RUMBA KING,M172,B Prebble,Y S Tsui,129,1131,8,9,Sha Tin,Class 3,1650,WET FAST,THE LI CUP (HANDICAP),ALL WEATHER TRACK,Spring,9/3/3/11/5/5,6.111111111111111,5.825347758887172,7,0,5,1
7,ALL GREAT FRIENDS,S279,S Clipperton,K L Man,123,1045,6,13,Happy Valley,Class 3,1200,GOOD TO FIRM,ARC DE TRIOMPHE CHAMPIONS HANDICAP,"TURF - ""B"" COURSE",Spring,7/2/8/6/6/7,5.666666666666667,6.290948275862069,2,1,4,1
7,CRAIG'S FORTUNE,T020,T H So,D J Hall,113,1019,6,6.8,Happy Valley,Class 3,1200,GOOD,SHAU KEI WAN HANDICAP,"TURF - ""C+3"" COURSE",Spring,7/2/2/1/6/11,5.142857142857143,7.666300768386389,1,1,3,1
12,JADE THEATRE,A040,K K Chiong,K L Man,116,1082,6,24,Sha Tin,Class 3,1000,GOOD TO FIRM,THE BEIJING CLUBHOUSE ANNIVERSARY CUP (HANDICAP),"TURF - ""C"" COURSE",Spring,12/8,10.0,6.400593471810089,2,0,2,1
12,HEARTILY WINS,P424,R Fourie,A Lee,131,1044,11,23,Sha Tin,Class 5,1650,WET SLOW,CUCKOO HANDICAP,ALL WEATHER TRACK,Autumn,12/8/6/9/9/7,8.466666666666667,6.463768115942029,5,0,5,3
6,PABLOSKY,S156,Y T Cheng,J Moore,114,1105,1,11,Sha Tin,Class 1,1650,GOOD,JACKSON HANDICAP,ALL WEATHER TRACK,Autumn,6/9/4/7/3/1,3.8461538461538463,7.340625,1,0,5,3
10,JUST PLEASANT,S006,Y T Cheng,Y S Tsui,116,999,3,14,Sha Tin,Class 5,1650,GOOD,GUIA HILL HANDICAP,ALL WEATHER TRACK,Spring,10/9/12/9/6/11,9.166666666666666,7.340625,1,0,5,1
10,ALL WAYS BEST,S268,O Doleuze,C H Yip,125,1246,11,66,Sha Tin,Class 4,1200,GOOD,LAU FAU SHAN HANDICAP,ALL WEATHER TRACK,Winter,10,10.0,6.394838709677419,1,0,5,2
3,LUCKY BOLE,P075,Y T Cheng,K W Lui,119,1141,9,5.3,Sha Tin,Class 5,1650,GOOD,DONGCHENG DISTRICT HANDICAP,ALL WEATHER TRACK,Spring,3/9/2/4/11/8,6.5,7.340625,1,0,5,1
7,DISCIPLES TWELVE,P018,C Y Ho,C Fownes,127,1129,4,40,Sha Tin,Class 2,1000,GOOD,ALBERT HANDICAP,"TURF - ""B"" COURSE",Autumn,7/8/9/10/4/2,4.538461538461538,7.03235082674335,1,0,4,3
4,SMILING CHARM,V321,U Rispoli,C W Chang,118,1141,4,9,Sha Tin,Class 3,1400,GOOD TO FIRM,SIU MA SHAN HANDICAP,"TURF - ""C+3"" COURSE",Spring,4/6/6/4/1/10,5.111111111111111,6.177189409368635,2,0,3,1
4,SUGAR CITY,P228,J McDonald,R Gibson,132,1085,8,10,Happy Valley,Class 4,1650,YIELDING,LONGINES INTERNATIONAL JOCKEYS' CHAMPIONSHIP (HANDICAP) - 1ST LEG,"TURF - ""A"" COURSE",Winter,4/5/6/6/3/3,4.3125,6.066666666666666,4,1,1,2
2,GREEN CARD,V126,S Clipperton,J Moore,131,1167,7,8.1,Sha Tin,Class 3,1400,GOOD,YIN KONG HANDICAP,"TURF - ""C+3"" COURSE",Winter,2/8/3/10/5/7,5.142857142857143,6.290948275862069,1,0,3,2
4,ZERO ENERGY ACT,S197,T H So,L Ho,120,992,13,23,Sha Tin,Class 5,1650,GOOD,HKU SPACE HANDICAP,ALL WEATHER TRACK,Summer,4/10/10/2/8/11,8.727272727272727,7.666300768386389,1,0,5,4
1,SERGEANT TITANIUM,S332,J Moreira,J Size,133,1118,14,3.7,Sha Tin,Class 4,1800,GOOD TO FIRM,MACAU-TAIPA BRIDGE HANDICAP,"TURF - ""C+3"" COURSE",Spring,1/1/1/9/12/12,6.0,4.073019161056448,2,0,3,1
12,MIDNITE PROMISE,S379,K K Chiong,T K Ng,122,1027,8,11,Sha Tin,Class 4,1800,GOOD TO FIRM,HEATHER HANDICAP,"TURF - ""C"" COURSE",Winter,12/7/3/6/4/7,8.090909090909092,6.400593471810089,2,0,2,2
12,SPEEDY BRAVE,T250,M L Yeung,A Schutz,124,1040,5,99,Sha Tin,Class 4 (Restricted),1200,GOOD,L'OREAL PARIS HANDICAP,"TURF - ""C+3"" COURSE",Autumn,12,12.0,6.9703356752537085,1,0,3,3
2,LEOWL,S295,H N Wong,P F Yiu,123,1064,4,7,Happy Valley,Class 4,1650,GOOD,SAM CHUK HANDICAP,"TURF - ""C+3"" COURSE",Summer,2/4/12/12/6/7,7.166666666666667,7.104551045510455,1,1,3,4
1,SHAMAL,V290,H N Wong,Y S Tsui,113,1186,8,8.4,Sha Tin,Class 2,1200,GOOD TO FIRM,CALIFORNIA MEMORY HANDICAP,"TURF - ""A"" COURSE",Spring,1/1/1/1/6/9,5.666666666666667,7.104551045510455,2,0,1,1
5,LE PEGASE,T280,M L Yeung,A Lee,112,1016,1,65,Sha Tin,Class 5,1400,GOOD TO FIRM,PARROT HANDICAP,"TURF - ""C"" COURSE",Autumn,5/10/10/12/9/7,9.5,6.9703356752537085,2,0,2,3
4,AMBASSADORSHIP,N217,N Callan,P F Yiu,120,1128,2,5.9,Sha Tin,Class 3,2000,GOOD TO FIRM,BULGARI EXCELLENT HANDICAP,"TURF - ""B+2"" COURSE",Autumn,4/6/9,6.333333333333333,6.066800267201069,2,0,6,3
5,GREEN CARD,V126,S Clipperton,J Moore,133,1157,12,19,Sha Tin,Class 3,1200,GOOD,A. LANGE & SOHNE EXCELLENT HANDICAP,"TURF - ""A"" COURSE",Autumn,5/7/1/4/4/5,4.9,6.290948275862069,1,0,1,3
11,TOP LAURELS,A173,N Callan,K L Man,128,1102,7,35,Sha Tin,Class 3,1400,GOOD TO FIRM,EMERALD HANDICAP,"TURF - ""A"" COURSE",Summer,11/4/3,6.0,6.066800267201069,2,0,1,4
10,COSTA DEL SOL,M111,G Mosse,C H Yip,122,1229,1,11,Sha Tin,Class 4,1650,GOOD,CHICAGO HANDICAP,ALL WEATHER TRACK,Autumn,10/9,9.5,6.118296529968454,1,0,5,3
3,ALWAYS WIN,T050,K C Leung,T P Yung,116,1191,3,25,Sha Tin,Class 3,1200,GOOD,LONG VALLEY HANDICAP,"TURF - ""C+3"" COURSE",Winter,3/7/10/12/10/2,7.5,6.729086722947045,1,0,3,2
6,DASHING CERAMIBO,T121,M L Yeung,C S Shum,116,1193,8,27,Sha Tin,Class 3,1400,GOOD TO FIRM,CITIBANK CITIBUSINESS HANDICAP,"TURF - ""B+2"" COURSE",Spring,6/5/11/6/9,7.4,6.9703356752537085,2,0,6,1
8,MEDIC SWORDSMAN,P168,K K Chiong,D Cruz,111,1181,6,38,Happy Valley,Class 5,1650,GOOD,LAMBETH HANDICAP,"TURF - ""C+3"" COURSE",Winter,8/8/10/12/9/9,7.208333333333333,6.400593471810089,1,1,3,2
11,CAPE THE FAITH,V349,T H So,C Fownes,113,1047,2,99,Sha Tin,Class 3,1000,GOOD,LUK WU HANDICAP,"TURF - ""A+3"" COURSE",Winter,11/12/12/12,11.75,7.666300768386389,1,0,7,2
3,BLISS CARTEL,S202,D Whyte,D E Ferraris,119,1077,4,7.4,Happy Valley,Class 5,1200,GOOD TO FIRM,LYREBIRD HANDICAP,"TURF - ""C+3"" COURSE",Spring,3/7/2/2/2/4,6.3478260869565215,5.720234222511386,2,1,3,1
2,GENERAL IRON,P429,M L Yeung,C S Shum,121,1136,12,18,Happy Valley,Class 3,1000,GOOD TO FIRM,SWEET ORANGE HANDICAP,"TURF - ""A"" COURSE",Summer,2/3/3/5,3.25,6.9703356752537085,2,1,1,4
9,MEDIC SWORDSMAN,P168,H W Lai,A T Millard,114,1127,3,14,Sha Tin,Class 4,1200,GOOD TO FIRM,SIGHT WINNER HANDICAP,"TURF - ""B+2"" COURSE",Summer,9/2/1/4/10/8,6.636363636363637,7.4045275590551185,2,0,6,4
11,ALWAYS WONDERFUL,P347,K C Leung,P O'Sullivan,121,1194,6,36,Happy Valley,Class 5,1200,GOOD TO FIRM,THE KING HANDICAP,"TURF - ""A"" COURSE",Summer,11/11/7/6/1/9,7.555555555555555,6.729086722947045,2,1,1,4
2,SICHUAN VIGOUR,P412,M L Yeung,J Size,114,1048,4,10,Sha Tin,Class 2,1650,FAST,DIAMOND HILL HANDICAP,ALL WEATHER TRACK,Spring,2/11/11/3/9/11,7.875,6.9703356752537085,6,0,5,1
8,FOREVER FUN,S130,N Rawiller,K L Man,133,1023,4,11,Happy Valley,Class 5,1200,GOOD TO YIELDING,CHEUNG HONG HANDICAP,"TURF - ""B"" COURSE",Autumn,8/1/8/7/2/1,6.409090909090909,6.083734359961501,3,1,4,3
2,BORN TO WIN,N386,K K Chiong,C Fownes,108,1048,11,12,Sha Tin,Class 4,1400,GOOD,TAMAR HANDICAP,"TURF - ""B"" COURSE",Autumn,2/10/3/5/5/9,6.466666666666667,6.400593471810089,1,0,4,3
5,BRIGHT STAR,N387,M L Yeung,T P Yung,115,1026,5,33,Happy Valley,Class 4,1200,GOOD TO FIRM,LANCASHIRE HANDICAP,"TURF - ""A"" COURSE",Spring,5/10/11/11/4/7,6.608695652173913,6.9703356752537085,2,1,1,1
12,HEAR THE ROAR,M152,M Chadwick,S Woods,118,1182,12,19,Sha Tin,Class 5,1650,GOOD,EMPLOYEES' SERVICE HANDICAP,ALL WEATHER TRACK,Autumn,12/6/3/11/9/4,6.842105263157895,6.8599562363238515,1,0,5,3
12,STORM KID,S338,Y T Cheng,T K Ng,129,1140,9,95,Sha Tin,Class 5,1000,GOOD,CHAOZHOU HANDICAP,"TURF - ""C"" COURSE",Autumn,12/12/12/11/10/11,11.333333333333334,7.340625,1,0,2,3
9,HOLY STAR,T068,K Teetan,D J Hall,113,1024,10,11,Sha Tin,Class 5,2000,GOOD,PANASONIC ROBOT CLEANER HANDICAP,"TURF - ""A+3"" COURSE",Autumn,9/9/10/3/4/3,7.380952380952381,6.2772397094431,1,0,7,3
1,SUPER SPRINTER,V105,Z Purton,C S Shum,125,1049,6,3.9,Happy Valley,Class 4,1650,GOOD,SAI WAN HO HANDICAP,"TURF - ""C+3"" COURSE",Spring,1/3/6/9/11,6.0,4.934573444515715,1,1,3,1
12,RED HORSE,V334,T H So,C H Yip,113,1168,10,99,Sha Tin,Class 4,1400,GOOD,TAI O HANDICAP,"TURF - ""B+2"" COURSE",Autumn,12/10/7/10/10/8,9.5,7.666300768386389,1,0,6,3
1,EASTERN EXPRESS,T192,J Moreira,J Size,127,1133,8,3.4,Sha Tin,Class 2,1600,GOOD TO FIRM,AUDEMARS PIGUET JULES AUDEMARS HANDICAP,"TURF - ""A"" COURSE",Spring,1/9/10/6/3/2,3.75,4.073019161056448,2,0,1,1
8,SLEDGE HAMMER,N405,C Reith,C S Shum,119,1199,11,32,Sha Tin,Class 4,1200,GOOD TO FIRM,LARK HANDICAP,"TURF - ""C"" COURSE",Autumn,8/1/2/3,3.5,7.37962962962963,2,0,2,3
3,TRAVEL AMBASSADOR,T113,C Williams,W Y So,124,1119,12,6.9,Happy Valley,Class 4,1650,GOOD TO FIRM,SATURN HANDICAP,"TURF - ""C+3"" COURSE",Winter,3/1/6/3/6/8,6.833333333333333,5.930555555555555,2,1,3,2
12,LAUGHING LORD,T071,O Doleuze,C W Chang,128,1096,10,15,Happy Valley,Class 5,1650,GOOD,FORFAR HANDICAP,"TURF - ""A"" COURSE",Autumn,12/5/3/6/7/6,6.714285714285714,6.394838709677419,1,1,1,3
1,FIGHTING BOY,P376,U Rispoli,K W Lui,128,985,9,7.5,Sha Tin,Class 4,1600,GOOD TO FIRM,THE BETTER FUTURE HANDICAP,"TURF - ""A"" COURSE",Winter,1/3/5/8/6/9,5.714285714285714,6.177189409368635,2,0,1,2
11,KITAYA,S187,H N Wong,Y S Tsui,126,1078,13,45,Sha Tin,Class 4,1600,GOOD TO FIRM,SHRIKE HANDICAP,"TURF - ""C"" COURSE",Autumn,11/4/8/8/4/1,5.538461538461538,7.104551045510455,2,0,2,3
6,GLOBE TROTTER,T387,H N Wong,D Cruz,124,1103,1,3.1,Happy Valley,Class 4,1200,GOOD,TUNG LUNG CHAU HANDICAP,"TURF - ""A"" COURSE",Summer,6/1/4/6/9/11,6.875,7.104551045510455,1,1,1,4
12,MASQUERADER,N234,Z Purton,A Schutz,127,1104,1,9.1,Sha Tin,Class 5,1650,WET FAST,CAMELLIA HANDICAP,ALL WEATHER TRACK,Summer,12/9/6/10/3/8,7.478260869565218,4.934573444515715,7,0,5,4
9,THE SYLPH,T055,C Reith,D E Ferraris,125,1004,2,13,Happy Valley,Class 3,2200,GOOD,ROSELLE HANDICAP,"TURF - ""C+3"" COURSE",Winter,9/8/8,8.333333333333334,7.37962962962963,1,1,3,2
5,WHO ELSE BUT YOU,T341,J Moreira,P O'Sullivan,122,1084,2,3.4,Happy Valley,Class 3,1200,GOOD,STIRLING HANDICAP,"TURF - ""A"" COURSE",Autumn,5/2/2/5/4/6,3.6363636363636362,4.073019161056448,1,1,1,3
12,M REBORN,A046,K C Leung,C H Yip,122,1129,6,31,Sha Tin,Class 4,1200,GOOD,PEACOCK HANDICAP,ALL WEATHER TRACK,Spring,12/10/6,9.333333333333334,6.729086722947045,1,0,5,1
2,KEY WITNESS,S212,D Whyte,A S Cruz,117,1199,10,21,Sha Tin,Class 1,1200,GOOD,VENGEANCE OF RAIN HANDICAP,"TURF - ""A"" COURSE",Spring,2/6/5/10/12/6,5.473684210526316,5.720234222511386,1,0,1,1
5,MANHATTAN STRIKER,V141,K Teetan,C Fownes,113,1088,12,21,Sha Tin,Class 5,1200,GOOD TO FIRM,WORLD-CLASS LEADERSHIP HANDICAP,"TURF - ""A+3"" COURSE",Summer,5/8/7/5/8/8,7.761904761904762,6.2772397094431,2,0,7,4
3,CONFUCIUS WARRIOR,A243,N Callan,D E Ferraris,129,1116,3,2.2,Sha Tin,Griffin Race,1000,GOOD TO FIRM,CHEUNG LIN SHAN PLATE,"TURF - ""C+3"" COURSE",Spring,3,3.0,6.066800267201069,2,0,3,1
10,PO CHING TREASURE,S388,C K Tong,P F Yiu,116,1071,9,27,Happy Valley,Class 3,2200,GOOD TO FIRM,SHAM CHUNG HANDICAP,"TURF - ""C"" COURSE",Summer,10/5/2/9/2/2,6.392857142857143,8.803532008830022,2,1,2,4
6,SWEETIE BARLEY,A231,C Y Ho,C Fownes,119,1081,3,30,Happy Valley,Class 3,1000,GOOD TO FIRM,LET ME FIGHT HANDICAP,"TURF - ""A"" COURSE",Summer,6,6.0,7.03235082674335,2,1,1,4
2,GOLDEN CHOPSTICKS,P120,H W Lai,A Lee,119,1164,11,14,Happy Valley,Class 3,1200,GOOD,STIRLING HANDICAP,"TURF - ""C"" COURSE",Autumn,2/4/4/10/7/1,4.5,7.4045275590551185,1,1,2,3
2,FOREVER FUN,S130,N Callan,A Schutz,127,1033,5,5.8,Happy Valley,Class 5,1200,GOOD,FORTRESS HILL HANDICAP,"TURF - ""C+3"" COURSE",Spring,2/1/4/7/2/2,6.5,6.066800267201069,1,1,3,1
10,PLAY IT,A239,C Y Ho,C Fownes,123,1098,7,99,Sha Tin,Class 3,1600,GOOD,GLADIOLUS HANDICAP,"TURF - ""C+3"" COURSE",Spring,10/9/12/12,10.75,7.03235082674335,1,0,3,1
3,SO CAFFE,S258,O Doleuze,C Fownes,133,1109,6,7.4,Sha Tin,Class 4,1600,GOOD TO YIELDING,CHAOYANGMEN HANDICAP,"TURF - ""C"" COURSE",Spring,3/7/6/2/5/4,4.6875,6.394838709677419,3,0,2,1
